Date,Year,Primary Type,Description,Location Description,District,Community Area,Latitude,Longitude,Arrest
05-05-2016 14:20,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,6,69,41.75089655,-87.62781331,TRUE
05-05-2016 16:50,2016,THEFT,ATTEMPT THEFT,RESIDENCE PORCH/HALLWAY,17,21,41.94332088,-87.71997068,FALSE
05-05-2016 16:30,2016,THEFT,$500 AND UNDER,STREET,4,46,41.74568557,-87.55035337,FALSE
05-05-2016 15:49,2016,THEFT,OVER $500,SIDEWALK,24,2,41.99636609,-87.68984012,FALSE
05-05-2016 14:00,2016,THEFT,OVER $500,OTHER,17,16,41.96112373,-87.71353848,FALSE
05-06-2016 01:44,2016,THEFT,$500 AND UNDER,STREET,24,2,42.01225359,-87.69156032,FALSE
05-05-2016 16:49,2016,THEFT,RETAIL THEFT,GROCERY FOOD STORE,19,7,41.93112,-87.67678484,FALSE
05-05-2016 16:00,2016,THEFT,$500 AND UNDER,SMALL RETAIL STORE,8,66,41.77834098,-87.70312224,FALSE
05-05-2016 14:30,2016,THEFT,PURSE-SNATCHING,SIDEWALK,7,68,41.77979388,-87.63182661,FALSE
05-05-2016 17:25,2016,THEFT,RETAIL THEFT,GROCERY FOOD STORE,25,19,41.92626104,-87.7660684,TRUE
05-05-2016 07:30,2016,THEFT,$500 AND UNDER,APARTMENT,7,68,41.77000079,-87.65303368,FALSE
05-05-2016 15:04,2016,THEFT,$500 AND UNDER,STREET,10,30,41.85093648,-87.70032904,FALSE
05-05-2016 18:53,2016,THEFT,OVER $500,SIDEWALK,3,43,41.76007104,-87.58576423,FALSE
05-05-2016 07:00,2016,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",8,57,41.80320189,-87.72198373,FALSE
05-05-2016 18:04,2016,THEFT,$500 AND UNDER,DEPARTMENT STORE,1,28,41.86806706,-87.63921847,TRUE
05-05-2016 16:00,2016,THEFT,PURSE-SNATCHING,SIDEWALK,16,15,41.93894805,-87.76894413,FALSE
05-05-2016 19:10,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),6,44,41.73625535,-87.62820806,FALSE
05-05-2016 07:10,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),18,8,41.88945317,-87.62799483,FALSE
05-05-2016 13:00,2016,THEFT,FROM BUILDING,BARBERSHOP,22,73,41.72128504,-87.65742325,FALSE
05-05-2016 16:00,2016,THEFT,OVER $500,RESIDENCE,16,12,41.99414127,-87.75767465,FALSE
05-05-2016 19:01,2016,THEFT,RETAIL THEFT,SIDEWALK,1,32,41.87856763,-87.6276886,FALSE
05-05-2016 17:35,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,8,65,41.75459296,-87.74152854,TRUE
05-05-2016 18:05,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,6,69,41.75089655,-87.62781331,TRUE
05-05-2016 20:05,2016,THEFT,OVER $500,SIDEWALK,19,7,41.9269407,-87.6412963,FALSE
05-05-2016 16:45,2016,THEFT,FROM BUILDING,RESTAURANT,18,8,41.89038424,-87.62410992,FALSE
05-05-2016 18:36,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,18,8,41.90927056,-87.64722927,FALSE
05-05-2016 10:30,2016,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,24,1,42.01199481,-87.67017301,FALSE
05-05-2016 18:15,2016,THEFT,RETAIL THEFT,GROCERY FOOD STORE,18,8,41.90416925,-87.62868513,TRUE
05-05-2016 18:30,2016,THEFT,FROM BUILDING,RESTAURANT,1,32,41.88534739,-87.62792982,FALSE
05-05-2016 18:25,2016,THEFT,$500 AND UNDER,DEPARTMENT STORE,25,25,41.90966425,-87.74272882,FALSE
05-05-2016 19:00,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,5,53,41.67781001,-87.64230265,TRUE
05-05-2016 19:00,2016,THEFT,POCKET-PICKING,CTA STATION,1,32,41.88588808,-87.62794224,FALSE
05-05-2016 18:19,2016,THEFT,$500 AND UNDER,RESIDENCE,22,72,41.7099729,-87.68747815,FALSE
05-05-2016 19:43,2016,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,16,76,41.97676298,-87.90098372,TRUE
05-05-2016 20:40,2016,THEFT,RETAIL THEFT,GROCERY FOOD STORE,20,4,41.96881582,-87.67461815,TRUE
05-05-2016 21:00,2016,THEFT,OVER $500,STREET,14,24,41.90617928,-87.66186854,FALSE
05-05-2016 21:00,2016,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",2,39,41.80560016,-87.59191062,FALSE
05-05-2016 20:00,2016,THEFT,$500 AND UNDER,STREET,14,24,41.91037052,-87.68395574,FALSE
05-05-2016 23:55,2016,THEFT,$500 AND UNDER,STREET,1,32,41.88575151,-87.6284946,FALSE
05-05-2016 18:30,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,8,56,41.80487652,-87.74309065,FALSE
05-05-2016 21:20,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),22,49,41.70046646,-87.64263138,FALSE
05-05-2016 08:00,2016,THEFT,$500 AND UNDER,APARTMENT,12,28,41.87716145,-87.67653695,FALSE
05-05-2016 21:30,2016,THEFT,$500 AND UNDER,RESIDENCE,22,49,41.7046205,-87.63431794,FALSE
05-05-2016 23:30,2016,THEFT,POCKET-PICKING,STREET,8,66,41.77460577,-87.70058523,FALSE
05-05-2016 22:30,2016,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),18,8,41.90980445,-87.65162843,FALSE
05-05-2016 22:30,2016,THEFT,$500 AND UNDER,APARTMENT,16,15,41.96773709,-87.77107287,FALSE
05-05-2016 23:00,2016,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),18,8,41.91023482,-87.65108747,FALSE
05-05-2016 23:30,2016,THEFT,OVER $500,BAR OR TAVERN,19,6,41.94670237,-87.65611708,FALSE
05-05-2016 22:30,2016,THEFT,FROM BUILDING,WAREHOUSE,8,57,41.80770832,-87.73612855,FALSE
05-05-2016 23:00,2016,THEFT,OVER $500,STREET,17,14,41.96878102,-87.73545014,FALSE
05-05-2016 21:30,2016,THEFT,$500 AND UNDER,STREET,14,24,41.90475687,-87.66265488,FALSE
05-05-2016 09:45,2016,THEFT,$500 AND UNDER,STREET,14,24,41.90475687,-87.66265488,FALSE
05-05-2016 22:00,2016,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,4,48,41.72919512,-87.56090662,FALSE
05-05-2016 22:30,2016,THEFT,$500 AND UNDER,STREET,14,24,41.90468755,-87.66159396,FALSE
05-05-2016 21:00,2016,THEFT,$500 AND UNDER,STREET,25,18,41.93541,-87.79683755,FALSE
05-05-2016 18:00,2016,THEFT,$500 AND UNDER,SIDEWALK,24,1,42.00140996,-87.66205656,FALSE
05-05-2016 20:30,2016,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,18,8,41.9047928,-87.6314738,FALSE
05-05-2016 11:30,2016,THEFT,$500 AND UNDER,RESIDENCE,1,33,41.85393075,-87.62384107,FALSE
05-05-2016 18:40,2016,THEFT,RETAIL THEFT,OTHER,18,8,41.89146573,-87.62415304,FALSE
05-05-2016 17:00,2016,THEFT,FROM BUILDING,OTHER,8,64,41.78255354,-87.76190671,FALSE
05-05-2016 12:00,2016,THEFT,OVER $500,ALLEY,17,14,41.9729284,-87.70982385,FALSE
05-05-2016 20:00,2016,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,12,24,41.90062424,-87.66221693,FALSE
05-05-2016 17:00,2016,THEFT,OVER $500,STREET,12,24,41.88905422,-87.64226728,FALSE
05-05-2016 21:00,2016,THEFT,OVER $500,OTHER,2,38,41.81556015,-87.62780106,FALSE
05-05-2016 21:30,2016,THEFT,$500 AND UNDER,CTA BUS STOP,22,73,41.72802938,-87.66284036,FALSE
05-05-2016 17:00,2016,THEFT,FROM BUILDING,RESIDENCE,3,42,41.77619062,-87.60709369,FALSE
05-05-2016 19:30,2016,THEFT,$500 AND UNDER,STREET,14,22,41.91961208,-87.67558373,FALSE
05-05-2016 18:00,2016,THEFT,$500 AND UNDER,STREET,14,24,41.9035865,-87.69073586,FALSE
05-05-2016 18:45,2016,THEFT,$500 AND UNDER,CTA TRAIN,1,32,41.86836141,-87.62584399,FALSE
05-05-2016 22:30,2016,THEFT,$500 AND UNDER,STREET,11,27,41.87097648,-87.70408564,FALSE
05-05-2016 21:00,2016,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,19,5,41.93712191,-87.67827796,FALSE
05-05-2016 13:00,2016,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,25,21,41.93680799,-87.72186709,FALSE
05-05-2016 07:00,2016,THEFT,FROM BUILDING,APARTMENT,24,77,41.9935587,-87.6554955,FALSE
05-05-2016 16:00,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,19,7,41.92688216,-87.65077049,FALSE
05-05-2016 20:30,2016,THEFT,$500 AND UNDER,STREET,14,22,41.91860682,-87.67399573,FALSE
05-05-2016 19:30,2016,THEFT,$500 AND UNDER,APARTMENT,15,25,41.87863126,-87.76480805,FALSE
05-05-2016 22:30,2016,THEFT,$500 AND UNDER,STREET,12,24,41.89653833,-87.67219526,FALSE
05-05-2016 23:30,2016,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,8,66,41.77263415,-87.69688733,FALSE
05-05-2016 16:00,2016,THEFT,$500 AND UNDER,STREET,6,71,41.74049318,-87.65103682,FALSE
05-05-2016 23:30,2016,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,11,27,41.87873785,-87.70370105,FALSE
05-05-2016 22:00,2016,THEFT,$500 AND UNDER,STREET,9,60,41.8355751,-87.6437823,FALSE
05-05-2016 19:00,2016,THEFT,$500 AND UNDER,STREET,10,31,41.85002539,-87.68313499,FALSE
05-05-2016 13:50,2016,THEFT,$500 AND UNDER,STREET,8,66,41.76055979,-87.68181045,FALSE
05-05-2016 23:00,2016,THEFT,FROM BUILDING,BAR OR TAVERN,19,6,41.94674649,-87.65615337,FALSE
05-05-2016 21:30,2016,THEFT,$500 AND UNDER,ALLEY,8,62,41.78877472,-87.73756938,FALSE
05-05-2016 19:00,2016,THEFT,OVER $500,STREET,3,69,41.76662773,-87.62172102,FALSE
05-05-2016 12:00,2016,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,24,1,42.00454755,-87.66693536,FALSE
05-05-2016 22:30,2016,THEFT,OVER $500,STREET,8,56,41.7955285,-87.7574971,FALSE
05-05-2016 13:20,2016,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",8,65,41.78032836,-87.71789669,FALSE
05-05-2016 16:55,2016,THEFT,FROM BUILDING,HOTEL/MOTEL,18,8,41.89334686,-87.62347847,FALSE
05-05-2016 18:00,2016,THEFT,FROM BUILDING,BAR OR TAVERN,18,8,41.89005303,-87.6287044,FALSE
05-05-2016 14:00,2016,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,8,70,41.75487611,-87.68419517,FALSE
03/19/2016 11:19:00 AM,2016,THEFT,$500 AND UNDER,SIDEWALK,12,24,41.9002792,-87.68820142,TRUE
04/13/2016 11:50:00 PM,2016,THEFT,$500 AND UNDER,RESIDENCE,6,69,41.75561323,-87.63442092,TRUE
05-01-2016 14:30,2016,THEFT,$500 AND UNDER,CTA TRAIN,24,1,42.00791383,-87.66584791,FALSE
05-06-2016 03:30,2016,THEFT,FROM BUILDING,OTHER,3,42,41.78584811,-87.60758238,FALSE
05-06-2016 00:30,2016,THEFT,OVER $500,BAR OR TAVERN,19,6,41.94607644,-87.65560908,FALSE
05-06-2016 02:50,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,19,6,41.94933263,-87.64847244,FALSE
05-06-2016 02:00,2016,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,18,8,41.89102304,-87.61914102,FALSE
05-06-2016 00:01,2016,THEFT,FROM BUILDING,OTHER,1,28,41.86221827,-87.63908716,FALSE
05-06-2016 00:01,2016,THEFT,OVER $500,STREET,12,24,41.89027135,-87.66712182,FALSE
05-06-2016 06:00,2016,THEFT,OVER $500,STREET,12,24,41.88923839,-87.66221492,FALSE
05-06-2016 07:00,2016,THEFT,OVER $500,STREET,16,10,41.99372712,-87.78922993,FALSE
05-06-2016 00:01,2016,THEFT,$500 AND UNDER,STREET,17,16,41.95626846,-87.73092373,FALSE
05-06-2016 07:45,2016,THEFT,RETAIL THEFT,OTHER,1,32,41.88233367,-87.62784179,FALSE
05-06-2016 00:01,2016,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,16,10,41.98241379,-87.82600302,FALSE
05-06-2016 09:10,2016,THEFT,$500 AND UNDER,RESIDENCE,17,14,41.96894829,-87.73174932,FALSE
05-06-2016 00:01,2016,THEFT,OVER $500,STREET,14,22,41.93091285,-87.70248995,FALSE
05-06-2016 10:45,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,8,57,41.81771848,-87.72392574,FALSE
05-06-2016 10:26,2016,THEFT,$500 AND UNDER,SIDEWALK,12,28,41.86636193,-87.66638253,FALSE
05-06-2016 10:45,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,32,41.88350019,-87.6278767,TRUE
05-06-2016 11:10,2016,THEFT,$500 AND UNDER,RESIDENCE,2,35,41.82736804,-87.62590293,FALSE
05-06-2016 11:00,2016,THEFT,$500 AND UNDER,STREET,25,20,41.91708154,-87.73312952,FALSE
05-06-2016 10:32,2016,THEFT,$500 AND UNDER,STREET,6,44,41.7339775,-87.61930808,TRUE
05-06-2016 10:45,2016,THEFT,$500 AND UNDER,CTA TRAIN,6,49,41.7216272,-87.62448518,FALSE
05-06-2016 11:53,2016,THEFT,$500 AND UNDER,STREET,12,24,41.88922751,-87.65895376,FALSE
05-06-2016 11:25,2016,THEFT,$500 AND UNDER,APARTMENT,3,42,41.77968872,-87.60956567,FALSE
05-06-2016 10:15,2016,THEFT,RETAIL THEFT,GROCERY FOOD STORE,25,19,41.92628702,-87.785548,TRUE
05-06-2016 10:00,2016,THEFT,FROM BUILDING,GROCERY FOOD STORE,7,67,41.76599713,-87.66382344,FALSE
05-06-2016 11:00,2016,THEFT,FROM BUILDING,RESTAURANT,1,32,41.87442306,-87.62533653,FALSE
05-06-2016 12:25,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),22,72,41.70592204,-87.6816043,FALSE
05-06-2016 12:00,2016,THEFT,FROM BUILDING,RESTAURANT,18,8,41.89417373,-87.62140147,FALSE
05-06-2016 13:30,2016,THEFT,FROM BUILDING,BARBERSHOP,11,26,41.8806301,-87.73371312,FALSE
05-06-2016 12:15,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,16,10,41.97795489,-87.79301987,FALSE
05-06-2016 13:35,2016,THEFT,FROM BUILDING,PARK PROPERTY,4,43,41.75817476,-87.54993402,FALSE
05-06-2016 01:30,2016,THEFT,$500 AND UNDER,STREET,6,44,41.740972,-87.62272986,FALSE
05-06-2016 14:00,2016,THEFT,$500 AND UNDER,PARK PROPERTY,4,48,41.73480988,-87.57323762,FALSE
05-06-2016 18:40,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,18,8,41.89671455,-87.62534014,TRUE
05-06-2016 14:00,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),12,28,41.87398492,-87.68013473,FALSE
05-06-2016 11:00,2016,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),20,77,41.98605324,-87.66014342,FALSE
05-06-2016 14:30,2016,THEFT,PURSE-SNATCHING,STREET,11,27,41.8846134,-87.70622871,FALSE
05-06-2016 13:40,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,32,41.88239406,-87.6278448,TRUE
05-06-2016 12:25,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,8,65,41.75459296,-87.74152854,TRUE
05-06-2016 13:30,2016,THEFT,$500 AND UNDER,SMALL RETAIL STORE,17,21,41.93931514,-87.70942733,TRUE
05-06-2016 13:53,2016,THEFT,RETAIL THEFT,OTHER,14,22,41.92974382,-87.68427378,TRUE
05-06-2016 14:20,2016,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,8,56,41.80759926,-87.74477493,FALSE
05-06-2016 16:00,2016,THEFT,$500 AND UNDER,APARTMENT,11,23,41.89062646,-87.72105534,FALSE
05-06-2016 09:18,2016,THEFT,$500 AND UNDER,GAS STATION,6,71,41.73671109,-87.66308714,FALSE
05-06-2016 15:30,2016,THEFT,FROM BUILDING,RESTAURANT,18,8,41.89417373,-87.62140147,FALSE
05-06-2016 14:00,2016,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,1,32,41.87814479,-87.63123304,FALSE
05-06-2016 12:30,2016,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),8,62,41.78960577,-87.72129521,FALSE
05-06-2016 08:00,2016,THEFT,FROM BUILDING,ATHLETIC CLUB,1,28,41.86854191,-87.63923536,FALSE
05-06-2016 15:27,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,25,23,41.90971226,-87.73926766,TRUE
05-06-2016 09:50,2016,THEFT,FROM BUILDING,DEPARTMENT STORE,18,8,41.89189329,-87.6280745,FALSE
05-06-2016 16:50,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,32,41.88347549,-87.62787697,FALSE
05-06-2016 03:00,2016,THEFT,$500 AND UNDER,APARTMENT,12,28,41.88836675,-87.64431663,FALSE
05-06-2016 00:01,2016,THEFT,$500 AND UNDER,STREET,22,75,41.69545286,-87.67782142,FALSE
05-06-2016 08:00,2016,THEFT,$500 AND UNDER,SIDEWALK,8,62,41.80046498,-87.7233704,FALSE
05-06-2016 16:20,2016,THEFT,RETAIL THEFT,DEPARTMENT STORE,17,15,41.95343636,-87.74627323,TRUE
05-06-2016 11:30,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),15,25,41.8804407,-87.74968492,FALSE
05-06-2016 18:00,2016,THEFT,FROM BUILDING,APARTMENT,11,27,41.87967189,-87.70388283,FALSE
05-06-2016 16:05,2016,THEFT,OVER $500,STREET,9,34,41.85540169,-87.63188561,FALSE
05-06-2016 16:00,2016,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",18,8,41.89752958,-87.62756804,FALSE
05-06-2016 16:30,2016,THEFT,$500 AND UNDER,APARTMENT,3,43,41.77094295,-87.59111479,FALSE
05-06-2016 16:20,2016,THEFT,FROM BUILDING,SMALL RETAIL STORE,1,32,41.88246055,-87.62438116,FALSE
05-06-2016 18:00,2016,THEFT,$500 AND UNDER,SMALL RETAIL STORE,1,28,41.86449368,-87.639158,TRUE
05-06-2016 16:24,2016,THEFT,$500 AND UNDER,RESIDENCE,6,71,41.74086025,-87.64861826,TRUE
05-06-2016 05:00,2016,THEFT,$500 AND UNDER,STREET,17,14,41.96562933,-87.70238291,FALSE
05-06-2016 16:00,2016,THEFT,OVER $500,STREET,14,24,41.90824581,-87.67804057,FALSE
05-06-2016 15:30,2016,THEFT,OVER $500,CAR WASH,20,4,41.98111065,-87.67955957,FALSE
05-06-2016 15:00,2016,THEFT,FROM BUILDING,RESTAURANT,1,32,41.88536947,-87.63243193,FALSE
05-06-2016 14:30,2016,THEFT,OVER $500,STREET,14,24,41.90833955,-87.67428141,FALSE
05-06-2016 19:00,2016,THEFT,FROM BUILDING,RESTAURANT,1,32,41.88158261,-87.62619758,FALSE
05-06-2016 13:43,2016,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,10,29,41.86549556,-87.73004746,FALSE
05-06-2016 19:00,2016,THEFT,OVER $500,STREET,14,24,41.91375536,-87.66221165,FALSE
05-06-2016 19:16,2016,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,33,41.85973323,-87.63027079,TRUE
05-06-2016 18:40,2016,THEFT,$500 AND UNDER,RESTAURANT,1,32,41.87687941,-87.63118814,FALSE
05-06-2016 16:30,2016,THEFT,$500 AND UNDER,RESTAURANT,1,32,41.88242485,-87.62437788,FALSE
05-06-2016 18:00,2016,THEFT,$500 AND UNDER,STREET,15,25,41.87942173,-87.75168077,FALSE
05-06-2016 07:10,2016,THEFT,OVER $500,STREET,17,16,41.95207087,-87.72955894,FALSE
05-06-2016 21:15,2016,THEFT,FROM BUILDING,RESTAURANT,12,28,41.8689988,-87.68452515,FALSE
05-06-2016 16:30,2016,THEFT,FROM BUILDING,DEPARTMENT STORE,4,55,41.68094392,-87.5370998,FALSE
05-06-2016 21:00,2016,THEFT,FROM BUILDING,DEPARTMENT STORE,18,8,41.89275303,-87.6241939,FALSE
05-06-2016 21:00,2016,THEFT,OVER $500,STREET,18,8,41.91023482,-87.65108747,FALSE
05-06-2016 22:00,2016,THEFT,$500 AND UNDER,SIDEWALK,19,6,41.93698613,-87.64429705,FALSE
05-06-2016 00:35,2016,THEFT,$500 AND UNDER,STREET,25,22,41.91612309,-87.71796054,FALSE
05-06-2016 22:28,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,18,8,41.91112462,-87.6379329,TRUE
05-06-2016 21:05,2016,THEFT,$500 AND UNDER,SMALL RETAIL STORE,19,3,41.96307079,-87.65598421,TRUE
05-06-2016 20:40,2016,THEFT,OVER $500,CTA STATION,6,44,41.75094076,-87.62518522,FALSE
05-06-2016 09:30,2016,THEFT,$500 AND UNDER,APARTMENT,16,17,41.95644824,-87.78889641,FALSE
05-06-2016 22:00,2016,THEFT,OVER $500,STREET,18,7,41.9174021,-87.63545446,FALSE
05-06-2016 11:00,2016,THEFT,FROM BUILDING,HOTEL/MOTEL,18,8,41.89919254,-87.62533113,FALSE
05-06-2016 19:30,2016,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),24,77,41.99703189,-87.6604655,FALSE
05-06-2016 16:00,2016,THEFT,$500 AND UNDER,STREET,12,28,41.88666681,-87.65749701,FALSE
05-06-2016 23:40,2016,THEFT,$500 AND UNDER,RESIDENCE,11,26,41.87880026,-87.7312002,FALSE
05-06-2016 23:00,2016,THEFT,$500 AND UNDER,STREET,6,69,41.75833106,-87.61940469,FALSE
05-06-2016 21:00,2016,THEFT,$500 AND UNDER,STREET,14,22,41.91747911,-87.69837119,FALSE
05-06-2016 23:30,2016,THEFT,$500 AND UNDER,STREET,14,24,41.9114191,-87.66771021,FALSE
05-06-2016 23:00,2016,THEFT,$500 AND UNDER,STREET,12,24,41.89612734,-87.66378096,FALSE
05-06-2016 19:00,2016,THEFT,POCKET-PICKING,RESIDENCE,5,53,41.67372342,-87.6381626,FALSE
05-06-2016 18:58,2016,THEFT,RETAIL THEFT,DRUG STORE,14,22,41.91857008,-87.69025855,FALSE
05-06-2016 19:00,2016,THEFT,OVER $500,STREET,14,24,41.9124176,-87.67048836,FALSE
05-06-2016 15:00,2016,THEFT,FROM BUILDING,BAR OR TAVERN,19,6,41.94670237,-87.65611708,FALSE
05-06-2016 21:00,2016,THEFT,$500 AND UNDER,STREET,18,8,41.90820179,-87.63157974,FALSE
05-06-2016 21:30,2016,THEFT,OVER $500,APARTMENT,8,66,41.77661019,-87.69089047,FALSE
05-06-2016 21:00,2016,THEFT,FROM BUILDING,RESTAURANT,18,8,41.89275303,-87.6241939,FALSE
05-06-2016 14:37,2016,THEFT,FROM BUILDING,RESIDENCE,5,53,41.66990444,-87.63563428,FALSE
05-06-2016 14:00,2016,THEFT,$500 AND UNDER,VACANT LOT/LAND,17,14,41.96817666,-87.73374959,FALSE
05-06-2016 18:00,2016,THEFT,$500 AND UNDER,STREET,3,42,41.7740699,-87.59727433,FALSE
05-06-2016 19:00,2016,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),7,68,41.77997505,-87.63093738,FALSE
05-06-2016 12:00,2016,THEFT,FROM BUILDING,OTHER,19,6,41.93338477,-87.65986329,FALSE
05-06-2016 23:00,2016,THEFT,OVER $500,STREET,19,6,41.94748541,-87.65674105,FALSE
05-06-2016 22:30,2016,THEFT,$500 AND UNDER,STREET,4,51,41.71661515,-87.55237288,FALSE
05-06-2016 15:00,2016,THEFT,OVER $500,PARK PROPERTY,20,3,41.97685096,-87.64929936,FALSE
05-06-2016 09:30,2016,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),19,7,41.92982251,-87.65376362,FALSE
05-06-2016 18:00,2016,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),8,62,41.78694571,-87.7165207,FALSE
05-06-2016 19:58,2016,THEFT,FROM BUILDING,HOTEL/MOTEL,18,8,41.89432785,-87.62814321,FALSE
05-06-2016 15:30,2016,THEFT,$500 AND UNDER,RESIDENCE,25,23,41.91175639,-87.72195194,FALSE
05-06-2016 19:30,2016,THEFT,OVER $500,STREET,19,6,41.95115257,-87.65271363,FALSE
05-06-2016 17:00,2016,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),10,31,41.85008373,-87.67172688,FALSE
05-06-2016 14:30,2016,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",12,31,41.85236807,-87.66434031,FALSE
05-06-2016 21:30,2016,THEFT,$500 AND UNDER,STREET,10,29,41.85136552,-87.73796528,FALSE
05-06-2016 16:05,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,32,41.88166358,-87.62776103,FALSE
05-06-2016 16:00,2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),16,10,41.99259912,-87.78344213,FALSE
05-06-2016 10:00,2016,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,20,3,41.97264297,-87.66165632,FALSE
05-06-2016 11:00,2016,THEFT,$500 AND UNDER,RESIDENCE,7,68,41.77181986,-87.65065361,FALSE
05-06-2016 19:35,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,22,75,41.68060233,-87.66244336,FALSE
05-06-2016 09:30,2016,THEFT,OVER $500,STREET,1,28,41.88504448,-87.64128957,FALSE
05-06-2016 06:00,2016,THEFT,$500 AND UNDER,STREET,16,10,41.99418032,-87.78873681,FALSE
05-07-2016 02:00,2016,THEFT,FROM BUILDING,BAR OR TAVERN,18,7,41.91881729,-87.64853428,FALSE
05-07-2016 01:45,2016,THEFT,RETAIL THEFT,SMALL RETAIL STORE,8,64,41.77789848,-87.76953353,FALSE
05-07-2016 02:17,2016,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,18,8,41.89478238,-87.63471275,FALSE
05-07-2016 02:00,2016,THEFT,$500 AND UNDER,STREET,20,2,41.98581512,-87.69681351,FALSE
05-07-2016 01:15,2016,THEFT,$500 AND UNDER,RESIDENCE,3,43,41.76133661,-87.57619409,FALSE
05-07-2016 01:00,2016,THEFT,$500 AND UNDER,STREET,12,28,41.88733118,-87.65335844,FALSE
05-07-2016 05:40,2016,THEFT,RETAIL THEFT,OTHER,1,32,41.88572959,-87.62582133,FALSE
05-07-2016 05:30,2016,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,16,15,41.94428539,-87.74808113,FALSE
05-07-2016 07:00,2016,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),2,41,41.80044749,-87.60538219,FALSE
05-07-2016 04:25,2016,THEFT,RETAIL THEFT,STREET,14,24,41.90861681,-87.66763646,TRUE
05-07-2016 00:01,2016,THEFT,$500 AND UNDER,STREET,22,71,41.73446966,-87.67172766,FALSE
05-07-2016 07:00,2016,THEFT,OVER $500,STREET,17,16,41.95076206,-87.70304053,FALSE
05-07-2016 07:50,2016,THEFT,PURSE-SNATCHING,SIDEWALK,9,63,41.79982391,-87.70373698,FALSE
